LINK,BRAND,PRODUCT,PRICE,COUNT OF FAVORITE,RATING,RATING SCORE
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/samsung/ikinci-el-samsung-galaxy-s21-ultra-black-256gb-12-ay-garantili-p-849537932,Samsung,İkinci El Samsung Galaxy S21 Ultra Black 256GB (12 Ay Garantili),27.999 TL,,,
https://www.trendyol.com/xiaomi/redmi-note-11e-5g-4-2-gb-128-gb-cep-telefonu-ithalatci-garantili-p-795873445,Xiaomi,Redmi Note 11E 5G 4+2 GB + 128 GB Cep Telefonu (İthalatçı Garantili),7.499 TL,180 kişi favoriledi!,(3),3.7
https://www.trendyol.com/xiaomi/redmi-note-10-pro-8-128-gb-mor-p-687832808,Xiaomi,Redmı Note 10 Pro 8/128 GB Mor,11.199 TL,,,
https://www.trendyol.com/xiaomi/redmi-note-8-pro-128-gb-8-gb-ithalatci-garanti-p-336373860,Xiaomi,Redmi Note 8 Pro 128 GB/8 GB (ithalatçı Garanti),8.099 TL,144 kişi favoriledi!,(1),5.0
https://www.trendyol.com/xiaomi/redmi-note-10-5g-4-gb-ram-128-gb-mavi-ithalatci-garantili-cep-tel-p-258114355,Xiaomi,Redmi Note 10 5g 4 GB Ram / 128 GB Mavi (ithalatcı Garantili)cep Tel.,6.999 TL,158 kişi favoriledi!,,
https://www.trendyol.com/xiaomi/redmi-a1-2-gb-32-gb-akilli-cep-telefonu-yesil-ithalatci-garantili-p-856875237,Xiaomi,Redmi A1 2 GB 32 GB Akıllı Cep Telefonu - Yeşil İthalatçı Garantili,5.499 TL,,,
https://www.trendyol.com/xiaomi/redmi-9-64-gb-mor-akilli-cep-telefonu-tyc00204018445-p-132313636,Xiaomi,Redmi 9 64 Gb Mor Akıllı Cep Telefonu TYC00204018445,5.699 TL,217 kişi favoriledi!,(3),5.0
https://www.trendyol.com/huawei/y7p-4-64gb-siyah-ithalatci-garantili-p-857866464,Huawei,Y7p 4/64gb siyah (ithalatçı Garantili),5.499 TL,,,
https://www.trendyol.com/huawei/y6s-jat-l29-3-64-gb-ithalatci-garantili-p-308594783,Huawei,Y6s (jat-l29) 3/64 GB (ithalatçı Garantili),4.999 TL,107 kişi favoriledi!,,
https://www.trendyol.com/tecno/pova-5-8-256-gb-ithalatci-garantili-p-830417988,TECNO,Pova 5 8/256 GB (İthalatçı Garantili),8.999 TL,,,
https://www.trendyol.com/xiaomi/redmi-note-8-pro-6-gb-128-gb-cep-telefonu-orman-yesili-ithalatci-garantili-p-147646164,Xiaomi,Redmi Note 8 Pro 6 GB+128 GB Cep Telefonu - Orman Yeşili (İthalatçı Garantili),7.999 TL,2255 kişi favoriledi!,(18),3.8
https://www.trendyol.com/xiaomi/redmi-note-8-pro-6-gb-128-gb-cep-telefonu-siyah-ithalatci-garantili-p-94014284,Xiaomi,Redmi Note 8 Pro 6 GB+128 GB Cep Telefonu - Siyah (İthalatçı Garantili),7.999 TL,2895 kişi favoriledi!,(28),4.2
https://www.trendyol.com/infinix/hot-9-play-2-32-gb-mor-x680b-ithalatci-garantili-p-354902601,INFINIX,Hot 9 Play 2-32 Gb Mor X680b (ithalatçı Garantili),3.999 TL,,,
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/samsung/galaxy-z-flip-5-256-gb-siyah-3-bardakli-termos-hediye-p-857837810,Samsung,Galaxy Z Flip 5 256 Gb Siyah. (3 BARDAKLI TERMOS HEDİYE),30.500 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/samsung/galaxy-z-flip-5-512-gb-siyah-3-bardakli-termos-hediye-p-857834740,Samsung,Galaxy Z Flip 5 512 Gb Siyah (3 BARDAKLI TERMOS HEDİYE),32.500 TL,,,
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/samsung/galaxy-z-flip-5-256-gb-yesil-3-bardakli-termos-hediye-p-857834527,Samsung,Galaxy Z Flip 5 256 Gb Yeşil. (3 BARDAKLI TERMOS HEDİYE),30.500 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/samsung/galaxy-z-flip-5-256-gb-mor-3-bardakli-termos-hediye-p-857792072,Samsung,Galaxy Z Flip 5 256 Gb Mor (3 BARDAKLI TERMOS HEDİYE),30.500 TL,,,
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/xiaomi/redmi-note-11s-8gb-ram-128-gb-mavi-cep-telefonu-ithalatci-garantili-p-358990320,Xiaomi,Redmi Note 11s 8GB Ram 128 GB Mavi Cep Telefonu (İTHALATÇI GARANTİLİ),8.999 TL,2345 kişi favoriledi!,(1),5.0
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/xiaomi/redmi-note-9s-128-gb-mavi-p-153147912,Xiaomi,Redmi Note 9s 128 GB Mavi,7.799 TL,342 kişi favoriledi!,(6),3.8
https://www.trendyol.com/xiaomi/redmi-note-9-128-gb-ithalatci-garantili-p-473471243,Xiaomi,Redmi Note 9 128 GB (ithalatçı Garantili),6.499 TL,154 kişi favoriledi!,(1),5.0
https://www.trendyol.com/xiaomi/redmi-note-9-4-gb-128-gb-cep-telefonu-siyah-ithalatci-garantili-p-94367216,Xiaomi,Redmi Note 9 4 GB+128 GB Cep Telefonu - Siyah (İthalatçı Garantili),6.599 TL,1985 kişi favoriledi!,(9),4.2
https://www.trendyol.com/infinix/infinix-hot-11s-128-gb-4-2gb-ram-polar-black-infinix-turkiye-garantili-p-464401555,INFINIX,İnfinix Hot 11s 128 GB 4+2GB Ram Polar Black (INFINIX Türkiye Garantili),5.798 TL,236 kişi favoriledi!,(3),3.7
https://www.trendyol.com/xiaomi/redmi-note-10-pro-8-128-gb-uyumlu-p-337288510,Xiaomi,Redmı Note 10 Pro 8/128 GB Uyumlu,10.752 TL,409 kişi favoriledi!,(5),4.0
https://www.trendyol.com/xiaomi/mi-10-lite-5g-128-gb-beyaz-p-194928347,Xiaomi,Mi 10 Lite 5g 128 GB Beyaz,11.599 TL,110 kişi favoriledi!,,
https://www.trendyol.com/xiaomi/redmi-note-10-5g-128-gb-gumus-cep-telefonu-6934177740695-p-147401622,Xiaomi,Redmi Note 10 5g 128 GB Gümüş Cep Telefonu 6934177740695,7.099 TL,235 kişi favoriledi!,,
https://www.trendyol.com/samsung/ikinci-el-samsung-galaxy-s21-fe-5g-olive-128gb-12-ay-garantili-p-849538078,Samsung,İkinci El Samsung Galaxy S21 FE  5G Olive 128GB (12 Ay Garantili),13.359 TL,,,
https://www.trendyol.com/oppo/ikinci-el-oppo-reno2-z-128-gb-p-855381720,Oppo,İKİNCİ EL OPPO RENO2 Z 128 GB,5.399 TL,,,
https://www.trendyol.com/xiaomi/redmi-10-2022-4-2gb-ram-128-gb-gri-ithalatci-garantili-p-809969837,Xiaomi,Redmi 10 2022 4+2GB Ram 128 GB Gri (ithalatçı Garantili),7.299 TL,,,
https://www.trendyol.com/xiaomi/redmi-note-9-pro-6gb-ram-64-gb-p-676878428,Xiaomi,Redmi Note 9 Pro 6GB Ram 64 GB,7.499 TL,,,
https://www.trendyol.com/xiaomi/redmi-10-4-gb-128-gb-cep-telefonu-gri-ithalatci-garantili-p-635109080,Xiaomi,Redmi 10 4 GB+128 GB Cep Telefonu - Gri (ithalatçı Garantili),7.199 TL,,,
https://www.trendyol.com/xiaomi/redmi-note-10-5g-4-gb-ram-128-gb-yesil-ithalatci-garantili-cep-telefonu-p-265362694,Xiaomi,Redmi Note 10 5g 4 GB Ram / 128 GB Yeşil (ithalatcı Garantili)cep Telefonu,7.099 TL,295 kişi favoriledi!,(1),5.0
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/xiaomi/xiaomi-redmi-note-10s-64gb-ithalatci-garantili-p-246443829,Xiaomi,Xıaomı Redmı Note 10s 64gb (ithalatçı Garantili),7.449 TL,,(1),1.0
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/xiaomi/redmi-note-9s-4-gb-64-gb-akilli-cep-telefonu-beyaz-ithalatci-garantili-p-131017118,Xiaomi,Redmi Note 9S 4 GB+64 GB Akıllı Cep Telefonu - Beyaz (İthalatçı Garantili),7.499 TL,106 kişi favoriledi!,(3),4.7
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/xiaomi/redmi-note-8-pro-6-gb-128-gb-cep-telefonu-turuncu-ithalatci-garantili-p-59184774,Xiaomi,Redmi Note 8 Pro 6 GB+128 GB Cep Telefonu - Turuncu (İthalatçı Garantili),7.999 TL,523 kişi favoriledi!,(1),5.0
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/oppo/ikinci-el-reno-5-lite-128-gb-p-856053210,Oppo,İKİNCİ EL RENO 5 LİTE 128 GB,6.199 TL,,,
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/xiaomi/redmi-note-10s-8gb-128-gb-gri-ithalatci-garantili-p-456005922,Xiaomi,Redmı Note 10s 8GB 128 GB Gri (ithalatçı Garantili),8.899 TL,586 kişi favoriledi!,(10),4.3
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/infiniti/infinix-hot-10-play-64-gb-siyah-p-761163200,infiniti,Infinix Hot 10 Play 64 GB Siyah,6.299 TL,,,
https://www.trendyol.com/smartbery/td06s-cocuk-telefon-cocuk-saat-gps-takip-ozellikli-sim-kartli-destekli-sari-p-150687757,Smartbery,Td06s Çocuk Telefon Çocuk Saat Gps Takip Özellikli Sim Kartlı Destekli Sarı,1.299 TL,473 kişi favoriledi!,(5),4.0
https://www.trendyol.com/infinix/hot-30-8gb-256gb-siyah-ithalatci-garantili-p-848206283,INFINIX,Hot 30  8GB  256GB SİYAH (İthalatçı Garantili),6.399 TL,,,
https://www.trendyol.com/infinix/hot-10t-128-gb-mavi-cep-telefonu-infinix-turkiye-garantili-p-161670981,INFINIX,Hot 10t 128 GB Mavi Cep Telefonu (Infinix Türkiye Garantili),7.500 TL,632 kişi favoriledi!,(49),4.4
https://www.trendyol.com/samsung/ikinci-el-samsung-galaxy-note-20-green-256gb-12-ay-garantili-p-849537503,Samsung,İkinci El Samsung Galaxy Note 20 Green 256GB (12 Ay Garantili),17.499 TL,,,
https://www.trendyol.com/xiaomi/redmi-note-10s-8-128gb-ithalatci-garantili-10s8-128gb-p-337287971,Xiaomi,Redmı Note 10s 8 128gb ithalatçı Garantili 10S8-128GB,8.899 TL,181 kişi favoriledi!,(2),3.0
https://www.trendyol.com/xiaomi/redmi-note-10-pro-6-gb-128-gb-cep-telefonu-siyah-ithalatci-garantili-p-303846899,Xiaomi,Redmi Note 10 Pro 6 GB+128 GB Cep Telefonu - Siyah (İthalatçı Garantili),10.452 TL,386 kişi favoriledi!,(7),2.9
https://www.trendyol.com/oppo/ikinci-el-oppo-a15s-64-gb-p-855381803,Oppo,İKİNCİ EL OPPO A15S 64 GB,3.549 TL,,,
https://www.trendyol.com/oppo/ikinci-el-oppo-a74-128-gb-p-855382553,Oppo,İKİNCİ EL OPPO A74 128 GB,5.799 TL,,,
https://www.trendyol.com/oppo/ikinci-el-oppo-reno-5-lite-128-gb-p-855382097,Oppo,İKİNCİ EL OPPO RENO 5 LİTE 128 GB,6.199 TL,,,
https://www.trendyol.com/xiaomi/ikinci-el-xiaomi-12t-black-256gb-12-ay-garantili-p-849537822,Xiaomi,İkinci El Xiaomi 12T Black 256GB (12 Ay Garantili),20.409 TL,,,
https://www.trendyol.com/xiaomi/redmi-note-10s-6-gb-128-gb-cep-telefonu-mor-ithalatci-garantili-p-200542625,Xiaomi,Redmi Note 10S 6 GB+128 GB Cep Telefonu - Mor (İthalatçı Garantili),8.699 TL,1372 kişi favoriledi!,(27),2.6
https://www.trendyol.com/realme/ikinci-el-realme-8-128-gb-p-855383009,realme,İKİNCİ EL REALME 8 128 GB,5.799 TL,,,
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/oppo/ikinci-el-oppo-reno-4-lite-128-gb-p-855382545,Oppo,İKİNCİ EL OPPO RENO 4 LİTE 128 GB,5.899 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/oppo/ikinci-el-a9-2020-128-gb-p-855382156,Oppo,İkinci El A9 2020 128 Gb,4.749 TL,,,
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/realme/ikinci-el-realme-8-128-gb-p-855381977,realme,İKİNCİ EL REALME 8 128 GB,5.799 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/oppo/ikinci-el-a74-128-gb-p-855381931,Oppo,İkinci El A74 128 Gb,5.899 TL,,,
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/oppo/ikinci-el-oppo-a55-64-gb-p-855381926,Oppo,İKİNCİ EL OPPO A55 64 GB,4.699 TL,,,
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/realme/ikinci-el-c25y-128-gb-p-855381906,realme,İkinci El C25y 128 Gb,4.249 TL,,,
https://www.trendyol.com/oppo/ikinci-el-oppo-a72-128-gb-p-855381875,Oppo,İKİNCİ EL OPPO A72 128 GB,5.299 TL,,,
https://www.trendyol.com/oppo/ikinci-el-a72-128-gb-p-855381755,Oppo,İKİNCİ EL  A72 128 GB,5.299 TL,,,
https://www.trendyol.com/oppo/ikinci-el-oppo-reno-4-lite-128-gb-p-855381604,Oppo,İKİNCİ EL OPPO RENO 4 LİTE 128 GB,5.899 TL,,,
https://www.trendyol.com/xiaomi/redmi-note-12s-256-gb-8-4-gb-ram-siyah-ithalatci-garantili-p-797547463,Xiaomi,Redmi Note 12S 256 GB 8+4 GB Ram Siyah İthalatçı Garantili,9.645 TL,101 kişi favoriledi!,(2),3.0
https://www.trendyol.com/samsung/galaxy-note-10-silver-256gb-yenilenmis-a-kalite-12-ay-garantili-p-858165025,Samsung,Galaxy Note 10 Silver 256GB Yenilenmiş A Kalite (12 Ay Garantili),10.899 TL,,,
https://www.trendyol.com/samsung/galaxy-a71-crush-black-128gb-yenilenmis-a-kalite-12-ay-garantili-p-858151039,Samsung,Galaxy A71 Crush Black 128GB Yenilenmiş A Kalite (12 Ay Garantili),7.499 TL,,,
https://www.trendyol.com/samsung/galaxy-a31-black-128gb-yenilenmis-a-kalite-12-ay-garantili-p-858150866,Samsung,Galaxy A31 Black 128GB Yenilenmiş A Kalite (12 Ay Garantili),5.499 TL,,,
https://www.trendyol.com/samsung/galaxy-a33-5g-128gb-orange-yenilenmis-a-kalite-12-ay-garantili-p-858150693,Samsung,Galaxy A33 5G 128GB Orange Yenilenmiş A Kalite (12 Ay Garantili),8.699 TL,,,
https://www.trendyol.com/samsung/yenilenmis-galaxy-s21-5g-128-gb-gri-a-kalite-p-858149167,Samsung,Yenilenmiş Galaxy S21 5g 128 Gb Gri A Kalite,17.759 TL,,,
https://www.trendyol.com/xiaomi/yenilenmis-redmi-note-10-pro-256gb-b-kalite-gri-p-858148397,Xiaomi,Yenilenmiş Redmi Note 10 Pro 256GB B Kalite Gri,8.899 TL,,,
https://www.trendyol.com/samsung/galaxy-s10e-128gb-a-grade-yenilenmis-cep-telefonu-12-ay-garantili-p-858145384,Samsung,Galaxy S10E 128GB A Grade Yenilenmiş Cep Telefonu (12 Ay Garantili),6.499 TL,,,
https://www.trendyol.com/xiaomi/yenilenmis-redmi-10c-128gb-gri-a-grade-p-858133014,Xiaomi,Yenilenmiş Redmi 10C 128GB Gri A Grade,6.399 TL,,,
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/xiaomi/yenilenmis-redmi-10c-64gb-mavi-a-grade-p-858132657,Xiaomi,Yenilenmiş Redmi 10C 64GB Mavi A Grade,5.999 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s21-5g-128-gb-beyaz-a-kalite-p-858130325,Samsung,YENİLENMİŞ SAMSUNG GALAXY S21  5G 128 GB BEYAZ A KALİTE,17.599 TL,,,
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/samsung/yennilenmis-galaxy-a23-128gb-mavi-a-kalite-p-858128882,Samsung,Yennilenmiş Galaxy A23 128GB Mavi A Kalite,6.159 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/huawei/yenilenmis-huawei-nova-9-128gb-b-kalite-mavi-p-858122475,Huawei,Yenilenmiş HUAWEI NOVA 9 128GB -B Kalite- Mavi,9.950 TL,,,
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/apple/yenilenmis-iphone-14-pro-max-128gb-a-kalite-siyah-p-858115174,Apple,Yenilenmiş IPHONE 14 PRO MAX 128GB -A Kalite- Siyah,67.999 TL,,,
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/apple/yenilenmis-iphone-13-pro-max-256gb-a-kalite-mavi-p-858114135,Apple,Yenilenmiş IPHONE 13 PRO MAX 256GB -A Kalite- Mavi,"76.987,06 TL",,,
https://www.trendyol.com/apple/iphone-16-256gb-laciverttas-p-857296137,Apple,iPhone 16 256GB Laciverttaş,69.999 TL,,,
https://www.trendyol.com/apple/iphone-16-256gb-pembe-p-857296136,Apple,iPhone 16 256GB Pembe,69.999 TL,,,
https://www.trendyol.com/apple/iphone-16-256gb-beyaz-p-857296135,Apple,iPhone 16 256GB Beyaz,69.999 TL,,,
https://www.trendyol.com/apple/iphone-16-256gb-siyah-p-857296134,Apple,iPhone 16 256GB Siyah,69.999 TL,,,
https://www.trendyol.com/apple/iphone-16-pro-1tb-naturel-titanyum-p-857296131,Apple,iPhone 16 Pro 1TB Natürel Titanyum,107.999 TL,,,
https://www.trendyol.com/apple/iphone-16-plus-128gb-laciverttas-p-857296130,Apple,iPhone 16 Plus 128GB Laciverttaş,73.999 TL,,,
https://www.trendyol.com/apple/iphone-16-plus-128gb-siyah-p-857296129,Apple,iPhone 16 Plus 128GB Siyah,73.999 TL,,,
https://www.trendyol.com/apple/iphone-16-plus-256gb-laciverttas-p-857296128,Apple,iPhone 16 Plus 256GB Laciverttaş,78.999 TL,,,
https://www.trendyol.com/apple/iphone-16-128gb-deniz-mavisi-p-857296127,Apple,iPhone 16 128GB Deniz Mavisi,64.999 TL,,,
https://www.trendyol.com/apple/iphone-16-plus-256gb-deniz-mavisi-p-857296126,Apple,iPhone 16 Plus 256GB Deniz Mavisi,78.999 TL,,,
https://www.trendyol.com/apple/iphone-16-512gb-deniz-mavisi-p-857296124,Apple,iPhone 16 512GB Deniz Mavisi,79.999 TL,,,
https://www.trendyol.com/apple/iphone-16-plus-128gb-beyaz-p-857296117,Apple,iPhone 16 Plus 128GB Beyaz,73.999 TL,,,
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/apple/iphone-16-pro-1tb-beyaz-titanyum-p-857296116,Apple,iPhone 16 Pro 1TB Beyaz Titanyum,107.999 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/apple/iphone-16-plus-128gb-pembe-p-857296115,Apple,iPhone 16 Plus 128GB Pembe,73.999 TL,,,
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/apple/iphone-16-256gb-deniz-mavisi-p-857296113,Apple,iPhone 16 256GB Deniz Mavisi,69.999 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/apple/iphone-16-pro-max-512gb-naturel-titanyum-p-857296112,Apple,iPhone 16 Pro Max 512GB Natürel Titanyum,109.999 TL,,,
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/apple/iphone-16-pro-512gb-naturel-titanyum-p-857296111,Apple,iPhone 16 Pro 512GB Natürel Titanyum,97.999 TL,,,
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/apple/iphone-16-pro-1tb-col-titanyum-p-857296107,Apple,iPhone 16 Pro 1TB Çöl Titanyum,107.999 TL,,,
https://www.trendyol.com/apple/iphone-16-pro-max-1tb-beyaz-titanyum-p-857296105,Apple,iPhone 16 Pro Max 1TB Beyaz Titanyum,119.999 TL,,,
https://www.trendyol.com/apple/iphone-16-pro-256gb-siyah-titanyum-p-857296104,Apple,iPhone 16 Pro 256GB Siyah Titanyum,87.999 TL,,,
https://www.trendyol.com/apple/iphone-16-pro-256gb-naturel-titanyum-p-857296103,Apple,iPhone 16 Pro 256GB Natürel Titanyum,87.999 TL,,,
https://www.trendyol.com/apple/iphone-16-512gb-beyaz-p-857296101,Apple,iPhone 16 512GB Beyaz,79.999 TL,,,
https://www.trendyol.com/apple/iphone-16-plus-512gb-siyah-p-857296100,Apple,iPhone 16 Plus 512GB Siyah,88.999 TL,,,
https://www.trendyol.com/apple/iphone-16-pro-128gb-naturel-titanyum-p-857296098,Apple,iPhone 16 Pro 128GB Natürel Titanyum,82.999 TL,,,
https://www.trendyol.com/apple/iphone-16-plus-512gb-pembe-p-857296097,Apple,iPhone 16 Plus 512GB Pembe,88.999 TL,,,
https://www.trendyol.com/apple/iphone-16-pro-128gb-beyaz-titanyum-p-857296096,Apple,iPhone 16 Pro 128GB Beyaz Titanyum,82.999 TL,,,
https://www.trendyol.com/apple/iphone-16-128gb-siyah-p-857296095,Apple,iPhone 16 128GB Siyah,64.999 TL,,,
https://www.trendyol.com/apple/iphone-16-pro-max-1tb-siyah-titanyum-p-857296092,Apple,iPhone 16 Pro Max 1TB Siyah Titanyum,119.999 TL,,,
https://www.trendyol.com/apple/iphone-16-pro-max-512gb-beyaz-titanyum-p-857296091,Apple,iPhone 16 Pro Max 512GB Beyaz Titanyum,109.999 TL,,,
https://www.trendyol.com/apple/iphone-16-pro-128gb-siyah-titanyum-p-857296083,Apple,iPhone 16 Pro 128GB Siyah Titanyum,82.999 TL,,,
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/apple/iphone-16-128gb-beyaz-p-857296082,Apple,iPhone 16 128GB Beyaz,64.999 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
